sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.664;-0.088;-10.014;0.17131;0.1157;-0.32376;0.0;0.0;0.0;21509;2020-06-05 21:55:01:274
1.523;-0.171;-9.991;0.00476;0.04335;-0.30496;0.01754;0.0;-0.01754;21609;2020-06-05 21:55:01:374
1.695;-0.228;-10.057;0.16729;2.2E-4;-0.37276;0.03509;0.07018;-0.01754;21709;2020-06-05 21:55:01:474
1.705;-0.231;-10.058;0.17871;0.01603;-0.374;0.0;0.0;-0.01754;21809;2020-06-05 21:55:01:574
1.632;-0.22;-10.027;0.1143;0.03141;-0.34176;0.0;0.01754;-0.01754;21909;2020-06-05 21:55:01:674
1.605;-0.193;-9.948;0.066;0.04657;-0.26582;-0.01754;0.03509;0.0;22009;2020-06-05 21:55:01:774
1.695;-0.191;-10.077;0.17926;0.04418;-0.39105;0.0;0.03509;0.0;22109;2020-06-05 21:55:01:874
1.579;-0.24;-9.89;0.04108;-0.00617;-0.20751;0.01754;-0.01754;0.0;22209;2020-06-05 21:55:01:974
1.595;-0.205;-9.807;0.06258;0.02931;-0.12365;0.01754;0.0;0.0;22309;2020-06-05 21:55:02:074
1.579;-0.165;-10.132;0.03688;0.08316;-0.45054;0.0;0.03509;0.0;22409;2020-06-05 21:55:02:174
1.643;-0.15;-9.998;0.16614;0.09238;-0.30622;0.0;0.0;-0.01754;22509;2020-06-05 21:55:02:274
1.514;-0.186;-9.908;0.02707;0.05164;-0.21764;0.0;0.0;0.0;22609;2020-06-05 21:55:02:374
1.586;-0.177;-9.926;0.1191;0.0408;-0.23212;0.0;-0.07018;0.0;22709;2020-06-05 21:55:02:474
1.551;-0.213;-10.053;0.09455;0.01604;-0.35781;0.0;0.03509;0.0;22809;2020-06-05 21:55:02:574
1.638;-0.179;-9.948;0.20178;0.05404;-0.24989;-0.01754;-0.07018;-0.01754;22909;2020-06-05 21:55:02:674
1.462;-0.237;-9.933;0.03909;-0.03507;-0.23223;-0.01754;-0.01754;-0.01754;23010;2020-06-05 21:55:02:775
1.561;-0.169;-9.948;0.15966;0.04258;-0.24429;0.05263;0.0;-0.01754;23109;2020-06-05 21:55:02:874
1.559;-0.136;-9.73;0.15853;0.12488;-0.02737;0.07018;-0.08772;0.0;23209;2020-06-05 21:55:02:974
1.521;-0.239;-10.038;0.11443;0.02813;-0.33642;-0.01754;0.0;0.0;23309;2020-06-05 21:55:03:074
1.465;-0.191;-10.034;0.06145;0.04007;-0.33106;-0.03509;-0.01754;0.0;23409;2020-06-05 21:55:03:174
1.605;-0.137;-10.173;0.2066;0.09665;-0.46938;0.0;0.08772;0.0;23509;2020-06-05 21:55:03:274
1.504;-0.181;-9.881;0.0682;0.06856;-0.18324;0.03509;-0.01754;0.01754;23609;2020-06-05 21:55:03:374
1.491;-0.25;-10.206;0.05278;0.00346;-0.5087;0.0;0.08772;-0.01754;23709;2020-06-05 21:55:03:474
1.635;-0.221;-9.903;0.18673;0.0421;-0.20745;0.01754;-0.07018;0.0;23809;2020-06-05 21:55:03:574
1.595;-0.159;-9.967;0.13336;0.09614;-0.27324;0.0;0.03509;0.0;23909;2020-06-05 21:55:03:674
1.449;-0.241;-9.905;0.00298;0.00927;-0.20877;0.0;-0.05263;0.0;24009;2020-06-05 21:55:03:774
1.618;-0.209;-10.006;0.17855;0.03572;-0.30865;-0.01754;0.05263;-0.01754;24109;2020-06-05 21:55:03:874
1.588;-0.287;-10.028;0.13343;-0.02298;-0.33342;0.03509;-0.01754;0.0;24209;2020-06-05 21:55:03:974
1.564;-0.207;-10.181;0.12951;0.05537;-0.48338;0.0;-0.03509;0.0;24309;2020-06-05 21:55:04:074
1.611;-0.271;-10.141;0.17086;0.00174;-0.4445;0.03509;0.0;-0.01754;24409;2020-06-05 21:55:04:174
1.533;-0.263;-9.852;0.07218;0.01205;-0.15866;0.01754;0.0;0.0;24509;2020-06-05 21:55:04:274
1.519;-0.251;-9.821;0.08396;0.04002;-0.12428;0.01754;-0.07018;0.0;24609;2020-06-05 21:55:04:374
1.594;-0.18;-10.192;0.13777;0.10927;-0.49839;-0.03509;0.10526;-0.01754;24709;2020-06-05 21:55:04:474
1.776;-0.105;-9.967;0.33893;0.17718;-0.27032;0.0;-0.10526;0.0;24809;2020-06-05 21:55:04:574
1.984;-0.173;-9.627;0.52419;0.09236;0.06676;0.07018;-0.2807;-0.01754;24909;2020-06-05 21:55:04:674
1.383;-0.41;-10.361;-0.20298;-0.16082;-0.68665;-0.05263;0.42105;-0.07018;25009;2020-06-05 21:55:04:774
1.023;-0.223;-9.447;-0.64507;-0.06782;0.2155;-0.10526;-0.24561;0.03509;25109;2020-06-05 21:55:04:874
1.671;0.102;-10.447;0.23306;0.18132;-0.74667;-0.07018;-0.05263;0.01754;25209;2020-06-05 21:55:04:974
1.237;0.053;-9.677;-0.3554;0.08026;-5.4E-4;0.03509;-0.10526;0.0;25309;2020-06-05 21:55:05:074
1.744;-0.05;-9.971;0.27873;0.04606;-0.27491;0.08772;-0.05263;0.0;25409;2020-06-05 21:55:05:174
1.55;-0.148;-10.028;0.00504;-0.06993;-0.34412;-0.03509;0.03509;0.0;25509;2020-06-05 21:55:05:274
1.607;-0.047;-10.036;0.11319;-0.00388;-0.34388;-0.03509;-0.10526;0.0;25609;2020-06-05 21:55:05:374
1.725;0.003;-10.021;0.2235;0.04727;-0.33008;0.03509;0.03509;0.0;25709;2020-06-05 21:55:05:474
1.704;-0.075;-10.078;0.16814;0.01433;-0.39278;0.05263;0.05263;0.0;25809;2020-06-05 21:55:05:574
1.608;-0.07;-10.082;0.07627;0.05375;-0.3965;0.03509;0.0;-0.01754;25909;2020-06-05 21:55:05:674
1.668;-0.186;-9.857;0.12825;-0.04129;-0.17306;0.01754;0.0;0.0;26009;2020-06-05 21:55:05:774
1.745;-0.08;-10.096;0.16911;0.07388;-0.41802;0.0;0.10526;0.0;26109;2020-06-05 21:55:05:874
1.757;-0.117;-10.157;0.21125;0.03364;-0.47411;0.0;-0.08772;0.0;26209;2020-06-05 21:55:05:974
1.8;-0.106;-9.921;0.24455;0.04786;-0.23971;0.01754;-0.01754;0.0;26309;2020-06-05 21:55:06:074
2.2;-0.041;-9.926;0.61822;0.12234;-0.24914;0.01754;-0.03509;-0.05263;26409;2020-06-05 21:55:06:174
1.934;-0.112;-10.178;0.29703;0.03428;-0.51005;-0.03509;0.29825;0.0;26509;2020-06-05 21:55:06:274
1.103;-0.156;-9.789;-0.77813;-0.04579;-0.16509;-0.03509;0.26316;-0.05263;26609;2020-06-05 21:55:06:374
1.726;-0.092;-9.976;-0.02021;0.04686;-0.32707;0.0;-0.14035;-0.03509;26709;2020-06-05 21:55:06:474
2.059;-0.132;-9.956;0.31278;0.00599;-0.30706;0.0;0.0;0.0;26809;2020-06-05 21:55:06:574
1.915;-0.083;-9.953;0.15806;0.09035;-0.30657;0.01754;-0.01754;0.0;26909;2020-06-05 21:55:06:674
1.84;-0.204;-9.88;0.0407;-0.03261;-0.24135;0.0;0.08772;0.0;27009;2020-06-05 21:55:06:774
2.007;-0.112;-9.864;0.21693;0.06707;-0.22377;0.01754;-0.08772;0.01754;27109;2020-06-05 21:55:06:874
2.013;-0.112;-10.105;0.24547;0.06858;-0.46064;-0.01754;0.07018;-0.01754;27209;2020-06-05 21:55:06:974
1.944;-0.14;-10.087;0.1125;0.03262;-0.45444;0.0;0.01754;0.0;27309;2020-06-05 21:55:07:074
1.923;-0.128;-9.756;0.06838;0.04442;-0.12786;0.0;-0.01754;-0.01754;27409;2020-06-05 21:55:07:174
2.008;-0.124;-9.986;0.23483;0.05677;-0.34268;0.0;0.03509;-0.01754;27509;2020-06-05 21:55:07:274
1.927;-0.092;-9.997;0.108;0.08778;-0.3622;0.01754;0.03509;-0.01754;27609;2020-06-05 21:55:07:374
2.011;-0.094;-9.98;0.19892;0.09091;-0.344;0.0;0.0;-0.01754;27709;2020-06-05 21:55:07:474
1.881;-0.123;-9.811;0.05862;0.05298;-0.17677;-0.01754;-0.03509;0.0;27809;2020-06-05 21:55:07:574
1.988;-0.047;-9.966;0.17627;0.12833;-0.32975;0.0;0.03509;0.0;27909;2020-06-05 21:55:07:674
1.98;-0.111;-9.845;0.16448;0.05682;-0.20933;0.0;-0.07018;-0.01754;28009;2020-06-05 21:55:07:774
1.927;-0.161;-9.901;0.13231;0.00299;-0.26136;0.0;-0.03509;0.0;28109;2020-06-05 21:55:07:874
1.978;-0.098;-10.072;0.17633;0.05611;-0.4335;0.01754;-0.01754;0.0;28209;2020-06-05 21:55:07:974
1.942;-0.154;-9.905;0.13267;0.01614;-0.26821;0.01754;0.0;-0.01754;28309;2020-06-05 21:55:08:074
2.06;-0.124;-9.801;0.25993;0.04754;-0.1625;0.0;-0.05263;0.0;28409;2020-06-05 21:55:08:174
2.296;-0.062;-9.878;0.47575;0.09585;-0.24305;-0.03509;0.03509;0.0;28509;2020-06-05 21:55:08:274
2.381;-0.008;-9.889;0.57687;0.1029;-0.25037;-0.10526;0.05263;-0.03509;28608;2020-06-05 21:55:08:373
1.26;-0.087;-10.004;-0.81945;-0.08096;-0.42035;-0.07018;0.33333;-0.05263;28709;2020-06-05 21:55:08:474
1.817;0.002;-9.75;-0.0588;0.02203;-0.12444;0.07018;-0.22807;0.0;28809;2020-06-05 21:55:08:574
1.965;-0.044;-9.992;0.02308;0.00853;-0.37969;0.0;0.19298;0.01754;28909;2020-06-05 21:55:08:674
1.981;-0.076;-9.921;0.07858;0.05268;-0.3015;0.0;-0.08772;0.0;29009;2020-06-05 21:55:08:774
2.037;0.026;-9.905;0.1126;0.09157;-0.28924;-0.07018;0.03509;0.0;29109;2020-06-05 21:55:08:874
2.096;-0.015;-9.623;0.16341;-0.04434;-0.00871;-0.03509;-0.19298;0.0;29209;2020-06-05 21:55:08:974
1.835;0.041;-10.301;-0.05302;-0.02744;-0.67805;-0.03509;0.10526;-0.03509;29309;2020-06-05 21:55:09:074
1.884;-0.005;-10.057;-0.0568;-0.06739;-0.44452;0.05263;0.0;-0.01754;29409;2020-06-05 21:55:09:174
2.357;0.192;-9.973;0.44305;0.14625;-0.35504;-0.01754;-0.05263;0.01754;29509;2020-06-05 21:55:09:274
1.879;0.05;-9.319;-0.08892;0.01547;0.28811;0.0;-0.10526;-0.03509;29609;2020-06-05 21:55:09:374
2.017;0.015;-9.695;0.06322;-0.05593;-0.08521;-0.03509;0.01754;0.0;29709;2020-06-05 21:55:09:474
2.126;0.119;-9.853;0.18299;0.03911;-0.24109;0.01754;-0.01754;-0.03509;29808;2020-06-05 21:55:09:573
2.126;0.183;-10.309;0.21719;0.12177;-0.69011;0.01754;-0.05263;0.0;29909;2020-06-05 21:55:09:674
2.031;0.165;-9.722;0.10258;0.12517;-0.10691;0.03509;0.01754;0.0;30009;2020-06-05 21:55:09:774
2.081;0.138;-9.826;0.1136;0.1076;-0.21877;0.0;0.01754;0.0;30109;2020-06-05 21:55:09:874
2.049;0.116;-9.899;0.10873;0.08582;-0.28626;0.03509;-0.01754;0.0;30209;2020-06-05 21:55:09:974
2.151;0.166;-10.191;0.25134;0.11007;-0.57026;-0.03509;-0.08772;0.0;30309;2020-06-05 21:55:10:074
1.988;0.19;-9.547;0.03572;0.11593;0.06308;0.0;-0.05263;-0.01754;30409;2020-06-05 21:55:10:174
2.017;0.05;-9.992;0.11175;-0.02396;-0.37249;0.0;-0.01754;-0.01754;30509;2020-06-05 21:55:10:274
2.231;0.09;-10.046;0.36088;0.02072;-0.41956;0.0;0.0;0.03509;30609;2020-06-05 21:55:10:374
1.948;0.181;-9.745;0.02894;0.09269;-0.12835;0.0;0.01754;0.01754;30709;2020-06-05 21:55:10:474
2.133;0.149;-10.022;0.26878;0.07494;-0.39446;0.0;-0.01754;-0.03509;30809;2020-06-05 21:55:10:574
1.941;0.031;-9.754;0.05224;-0.05657;-0.13136;-0.01754;0.0;-0.01754;30909;2020-06-05 21:55:10:674
2.015;0.152;-10.008;0.14869;0.04581;-0.38116;0.0;-0.03509;0.01754;31009;2020-06-05 21:55:10:774
2.079;0.283;-10.046;0.21;0.22185;-0.41929;0.07018;-0.01754;0.0;31109;2020-06-05 21:55:10:874
1.936;0.003;-9.772;0.02886;-0.06207;-0.1528;0.01754;0.0;0.0;31209;2020-06-05 21:55:10:974
2.081;0.15;-10.109;0.18811;0.11331;-0.48684;0.01754;0.05263;0.0;31309;2020-06-05 21:55:11:074
2.019;0.088;-10.057;0.11612;0.03543;-0.43688;-0.03509;0.0;-0.01754;31409;2020-06-05 21:55:11:174
2.0;0.125;-9.828;0.09927;0.07566;-0.20744;0.0;0.01754;0.0;31509;2020-06-05 21:55:11:274
2.048;0.129;-9.881;0.1579;0.08532;-0.25832;0.01754;-0.08772;0.0;31609;2020-06-05 21:55:11:374
1.986;0.165;-9.886;0.08407;0.11872;-0.26566;-0.01754;0.01754;0.0;31709;2020-06-05 21:55:11:474
2.05;0.124;-9.88;0.16201;0.07875;-0.25691;0.03509;-0.05263;0.0;31809;2020-06-05 21:55:11:574
1.988;0.095;-10.17;0.08887;0.04834;-0.54911;0.0;0.0;0.0;31909;2020-06-05 21:55:11:674
2.08;0.019;-9.953;0.22303;-0.03525;-0.32392;0.0;-0.07018;-0.01754;32009;2020-06-05 21:55:11:774
1.929;0.146;-9.974;0.03687;0.07624;-0.35187;-0.03509;0.0;0.0;32109;2020-06-05 21:55:11:874
2.095;0.079;-9.935;0.27844;0.02323;-0.29823;0.03509;-0.10526;0.0;32209;2020-06-05 21:55:11:974
1.926;0.12;-10.029;0.06596;0.09214;-0.4004;0.0;0.03509;0.0;32309;2020-06-05 21:55:12:074
1.944;0.061;-9.942;0.07062;0.03885;-0.31598;0.0;0.0;0.0;32409;2020-06-05 21:55:12:174
2.03;0.049;-9.815;0.18257;0.02348;-0.18397;0.0;-0.03509;-0.01754;32509;2020-06-05 21:55:12:274
2.0;0.058;-9.912;0.1468;0.03189;-0.28208;0.0;0.0;-0.01754;32609;2020-06-05 21:55:12:374
1.947;0.089;-10.017;0.07784;0.07024;-0.39015;0.0;-0.03509;0.0;32709;2020-06-05 21:55:12:474
2.033;0.083;-10.017;0.19636;0.04715;-0.38394;-0.01754;0.0;0.0;32809;2020-06-05 21:55:12:574
1.966;0.143;-9.799;0.13596;0.11059;-0.16467;0.01754;0.0;0.0;32909;2020-06-05 21:55:12:674
1.942;-0.008;-9.92;0.09526;-0.02334;-0.28881;0.01754;0.0;0.0;33009;2020-06-05 21:55:12:774
1.99;-0.013;-10.026;0.1457;-0.01691;-0.39433;0.01754;0.0;0.0;33109;2020-06-05 21:55:12:874
2.017;-0.056;-10.087;0.15977;-0.06012;-0.45782;0.0;0.01754;-0.01754;33209;2020-06-05 21:55:12:974
1.966;0.021;-9.894;0.10703;0.00922;-0.26516;0.0;0.0;0.01754;33309;2020-06-05 21:55:13:074
1.974;0.059;-10.07;0.09536;0.04332;-0.44499;0.0;0.05263;-0.01754;33409;2020-06-05 21:55:13:174
2.043;0.044;-9.884;0.17855;0.01298;-0.25627;-0.03509;0.0;0.0;33509;2020-06-05 21:55:13:274
1.952;0.12;-9.968;0.07405;0.08306;-0.34291;0.0;0.0;0.0;33609;2020-06-05 21:55:13:374
1.964;0.143;-10.002;0.1248;0.10943;-0.36942;0.0;-0.05263;0.0;33709;2020-06-05 21:55:13:474
1.83;0.08;-9.935;0.03442;0.05438;-0.29417;0.03509;-0.01754;-0.01754;33809;2020-06-05 21:55:13:574
1.892;0.079;-9.748;0.16157;0.05268;-0.09526;0.0;-0.10526;0.0;33909;2020-06-05 21:55:13:674
1.799;-0.004;-9.973;0.05422;-0.02725;-0.32284;0.0;0.05263;0.0;34009;2020-06-05 21:55:13:774
1.944;0.01;-10.143;0.20075;-0.0138;-0.49256;0.0;0.03509;0.0;34109;2020-06-05 21:55:13:874
1.866;0.105;-9.991;0.09153;0.08048;-0.34626;0.0;0.01754;0.0;34209;2020-06-05 21:55:13:974
1.884;0.144;-9.896;0.10021;0.10649;-0.25302;-0.01754;0.0;0.0;34309;2020-06-05 21:55:14:074
1.831;0.166;-9.893;0.0745;0.10789;-0.24511;-0.01754;-0.05263;0.08772;34409;2020-06-05 21:55:14:174
1.899;0.105;-9.929;0.07128;0.00754;-0.29467;0.0;0.12281;-0.01754;34509;2020-06-05 21:55:14:274
1.874;0.116;-10.163;0.07353;0.00149;-0.52372;0.0;-0.10526;0.0;34609;2020-06-05 21:55:14:374
1.88;0.013;-10.287;0.04985;-0.10063;-0.65331;0.0;0.10526;0.01754;34709;2020-06-05 21:55:14:474
1.652;0.104;-10.216;0.24482;0.00441;-0.51134;0.07018;-0.75439;0.05263;34809;2020-06-05 21:55:14:574
1.796;0.369;-10.222;0.4206;0.24626;-0.51306;-0.01754;0.35088;-0.01754;34910;2020-06-05 21:55:14:675
1.573;0.223;-9.762;-0.20177;0.06508;-0.11857;-0.05263;0.29825;0.05263;35010;2020-06-05 21:55:14:775
1.74;0.195;-10.126;0.06613;0.05405;-0.46429;-0.05263;-0.05263;0.01754;35109;2020-06-05 21:55:14:874
1.913;0.235;-9.921;0.29037;0.08779;-0.25064;0.03509;-0.15789;-0.03509;35209;2020-06-05 21:55:14:974
1.758;0.249;-9.857;0.11166;0.11101;-0.19051;0.05263;-0.03509;0.05263;35309;2020-06-05 21:55:15:074
1.826;0.152;-9.814;0.14135;0.02141;-0.15402;0.0;0.10526;0.0;35409;2020-06-05 21:55:15:174
1.656;0.288;-10.215;0.1008;0.10876;-0.53411;0.01754;-0.05263;0.03509;35509;2020-06-05 21:55:15:274
1.808;0.202;-10.202;0.37182;0.02508;-0.5027;0.01754;-0.14035;-0.01754;35609;2020-06-05 21:55:15:374
1.557;0.019;-10.308;0.09403;-0.13762;-0.61235;0.10526;-0.10526;-0.05263;35709;2020-06-05 21:55:15:474
1.541;0.245;-9.987;0.2111;0.18539;-0.27113;0.07018;-0.10526;0.01754;35809;2020-06-05 21:55:15:574
1.738;0.247;-9.848;0.39544;0.23116;-0.1337;0.10526;-0.17544;-0.07018;35909;2020-06-05 21:55:15:674
1.641;0.136;-10.048;7.0E-5;0.09032;-0.37972;-0.07018;0.5614;-0.03509;36009;2020-06-05 21:55:15:774
1.544;0.107;-9.553;-0.0482;0.05009;0.12337;0.12281;-0.49123;0.08772;36109;2020-06-05 21:55:15:874
1.419;0.307;-10.222;0.48534;0.26284;-0.45999;-0.05263;-0.7193;0.07018;36209;2020-06-05 21:55:15:974
1.346;0.326;-9.978;0.34722;0.17273;-0.22355;-0.07018;0.19298;-0.24561;36309;2020-06-05 21:55:16:074
1.394;-0.079;-9.836;-0.05195;-0.28507;-0.13873;-0.12281;0.35088;0.0;36409;2020-06-05 21:55:16:174
1.948;0.043;-10.51;0.19115;-0.07729;-0.86275;0.14035;0.08772;0.19298;36509;2020-06-05 21:55:16:274
1.822;0.204;-10.633;0.34268;0.17795;-0.9386;0.10526;-0.2807;-0.05263;36609;2020-06-05 21:55:16:374
1.834;0.077;-9.619;0.2779;-0.02152;0.0629;0.12281;0.10526;-0.03509;36709;2020-06-05 21:55:16:474
1.681;0.016;-9.634;-0.13713;-0.06396;0.00231;0.01754;0.26316;0.0;36809;2020-06-05 21:55:16:574
1.739;0.187;-9.653;0.18033;0.11505;0.02872;0.19298;-0.54386;0.03509;36909;2020-06-05 21:55:16:674
1.763;0.16;-10.254;0.44462;0.14718;-0.53638;-0.08772;0.01754;0.03509;37009;2020-06-05 21:55:16:774
1.62;-0.003;-10.109;-0.0094;-0.02322;-0.43868;-0.01754;0.14035;0.0;37109;2020-06-05 21:55:16:874
1.561;0.035;-9.857;-0.00315;0.0477;-0.1759;0.05263;-0.17544;0.0;37209;2020-06-05 21:55:16:974
1.857;0.111;-10.375;0.38465;0.13965;-0.67955;0.01754;0.14035;-0.05263;37309;2020-06-05 21:55:17:074
1.658;0.011;-10.002;0.0436;0.01581;-0.32915;0.01754;0.08772;-0.03509;37409;2020-06-05 21:55:17:174
1.766;0.05;-9.729;0.0874;0.02023;-0.06712;0.01754;-0.05263;0.0;37510;2020-06-05 21:55:17:275
1.684;0.159;-10.029;0.07877;0.11604;-0.35471;-0.01754;0.0;0.0;37610;2020-06-05 21:55:17:375
1.804;0.149;-10.069;0.24139;0.08769;-0.38784;0.0;0.03509;-0.01754;37709;2020-06-05 21:55:17:474
1.582;0.192;-9.802;-0.00404;0.11781;-0.12474;0.0;-0.03509;0.0;37809;2020-06-05 21:55:17:574
1.62;0.114;-10.157;0.0812;0.03472;-0.47215;0.0;-0.05263;0.0;37909;2020-06-05 21:55:17:674
1.707;0.138;-10.142;0.17114;0.04069;-0.45685;0.0;0.0;0.0;38009;2020-06-05 21:55:17:774
1.766;0.185;-9.926;0.22617;0.09488;-0.24142;0.03509;-0.05263;-0.01754;38108;2020-06-05 21:55:17:873
1.658;0.135;-9.929;0.18989;0.05653;-0.23318;0.0;-0.07018;0.01754;38209;2020-06-05 21:55:17:974
1.568;0.132;-9.968;0.05339;0.05721;-0.27931;0.0;0.03509;0.0;38309;2020-06-05 21:55:18:074
1.588;0.101;-10.07;0.02021;0.01233;-0.38989;0.0;0.03509;0.0;38409;2020-06-05 21:55:18:174
1.686;0.178;-10.018;0.13218;0.09958;-0.33555;-0.03509;-0.01754;0.03509;38510;2020-06-05 21:55:18:275
1.814;0.238;-10.103;0.16072;0.10699;-0.4376;-0.05263;0.14035;0.01754;38609;2020-06-05 21:55:18:374
1.794;0.146;-9.887;0.08311;-0.01149;-0.23203;-0.01754;0.03509;0.01754;38709;2020-06-05 21:55:18:474
1.811;0.142;-9.821;0.11164;6.4E-4;-0.16374;0.03509;-0.05263;0.0;38809;2020-06-05 21:55:18:574
1.917;0.244;-10.216;0.2053;0.10353;-0.56091;-0.03509;0.15789;0.0;38909;2020-06-05 21:55:18:674
1.798;0.165;-9.985;0.06654;0.03215;-0.33332;0.03509;-0.10526;0.0;39008;2020-06-05 21:55:18:773
1.972;0.187;-10.135;0.29741;0.06923;-0.4731;0.01754;0.05263;0.0;39109;2020-06-05 21:55:18:874
1.805;0.143;-9.844;0.01671;0.02428;-0.20251;0.0;0.12281;-0.03509;39209;2020-06-05 21:55:18:974
1.726;0.228;-9.751;-0.06632;0.10448;-0.11032;0.01754;-0.05263;0.0;39309;2020-06-05 21:55:19:074
1.874;0.214;-10.078;0.11046;0.10264;-0.43187;0.0;0.0;0.0;39409;2020-06-05 21:55:19:174
2.02;0.171;-10.12;0.28661;0.0754;-0.46823;-0.05263;0.07018;0.0;39509;2020-06-05 21:55:19:274
1.863;0.175;-9.82;0.07578;0.06711;-0.17819;0.01754;-0.05263;0.0;39609;2020-06-05 21:55:19:374
1.886;0.138;-10.023;0.1118;0.02995;-0.37878;-0.01754;0.0;0.0;39709;2020-06-05 21:55:19:474
1.83;0.124;-9.89;0.01453;-0.00119;-0.25367;-0.03509;0.10526;0.0;39809;2020-06-05 21:55:19:574
1.917;0.185;-10.145;0.17718;0.0714;-0.49458;-0.01754;0.12281;0.0;39909;2020-06-05 21:55:19:674
1.834;0.037;-9.83;0.0691;-0.07331;-0.1841;0.01754;-0.03509;-0.01754;40009;2020-06-05 21:55:19:774
1.932;0.15;-10.216;0.16639;0.06603;-0.56996;-0.01754;0.03509;0.01754;40109;2020-06-05 21:55:19:874
1.889;0.156;-10.082;0.12791;0.06313;-0.43522;0.01754;-0.03509;0.0;40209;2020-06-05 21:55:19:974
1.856;0.161;-9.87;0.10242;0.06439;-0.22189;0.0;0.0;0.0;40309;2020-06-05 21:55:20:074
1.84;0.125;-9.851;0.05309;0.02842;-0.20901;0.0;0.03509;0.0;40409;2020-06-05 21:55:20:174
1.956;0.195;-10.039;0.20192;0.10915;-0.39088;0.0;0.01754;0.0;40509;2020-06-05 21:55:20:274
1.866;0.135;-9.919;0.06813;0.04594;-0.27897;0.0;0.01754;-0.01754;40609;2020-06-05 21:55:20:374
2.036;0.119;-10.003;0.25827;0.02791;-0.35926;0.0;0.01754;-0.01754;40709;2020-06-05 21:55:20:474
1.96;0.189;-9.905;0.16842;0.09053;-0.26389;0.0;0.0;0.0;40809;2020-06-05 21:55:20:574
1.871;0.173;-9.81;0.04369;0.06806;-0.17567;0.0;0.0;-0.01754;40909;2020-06-05 21:55:20:674
2.002;0.165;-9.996;0.19901;0.06731;-0.35701;-0.01754;0.0;-0.01754;41009;2020-06-05 21:55:20:774
1.921;0.147;-10.114;0.09144;0.04524;-0.48006;-0.01754;0.0;0.01754;41109;2020-06-05 21:55:20:874
2.03;0.134;-10.033;0.22193;0.02175;-0.39512;0.0;0.0;-0.01754;41209;2020-06-05 21:55:20:974
1.948;0.18;-9.822;0.10597;0.07747;-0.19044;0.0;-0.05263;0.01754;41309;2020-06-05 21:55:21:074
1.913;0.156;-10.005;0.11708;0.05543;-0.36472;0.01754;-0.01754;0.0;41409;2020-06-05 21:55:21:174
1.939;0.107;-10.099;0.15065;0.01198;-0.45726;0.0;0.0;0.0;41509;2020-06-05 21:55:21:274
1.923;0.071;-9.859;0.1062;-0.02754;-0.22262;0.0;0.0;0.0;41609;2020-06-05 21:55:21:374
1.91;0.154;-9.968;0.10963;0.0608;-0.32848;0.0;0.0;0.0;41709;2020-06-05 21:55:21:474
1.942;0.168;-10.079;0.15914;0.07241;-0.43625;0.01754;-0.03509;-0.01754;41809;2020-06-05 21:55:21:574
1.885;0.173;-9.841;0.09986;0.07453;-0.1987;0.0;0.0;0.0;41909;2020-06-05 21:55:21:674
1.835;0.187;-9.847;0.05115;0.08776;-0.20447;0.0;0.0;0.0;42009;2020-06-05 21:55:21:774
1.951;0.167;-10.04;0.18353;0.06577;-0.39447;0.0;0.0;0.0;42109;2020-06-05 21:55:21:874
1.895;0.043;-9.846;0.10519;-0.0573;-0.20458;0.0;0.01754;-0.01754;42209;2020-06-05 21:55:21:974
1.829;0.186;-10.067;0.03329;0.10855;-0.42647;-0.01754;0.0;0.01754;42309;2020-06-05 21:55:22:074
1.95;0.1;-9.857;0.16836;0.01558;-0.21392;0.0;-0.03509;-0.01754;42409;2020-06-05 21:55:22:174
1.88;0.14;-9.984;0.10181;0.05787;-0.34026;-0.01754;0.0;0.0;42509;2020-06-05 21:55:22:274
1.828;0.118;-9.956;0.04958;0.02937;-0.31236;0.0;0.0;0.0;42609;2020-06-05 21:55:22:374
1.936;0.192;-10.052;0.17754;0.12373;-0.40453;0.0;0.0;0.0;42709;2020-06-05 21:55:22:474
1.812;0.023;-9.814;0.04955;-0.0461;-0.16727;0.01754;0.0;-0.01754;42809;2020-06-05 21:55:22:574
1.863;0.149;-10.034;0.12114;0.0744;-0.38357;-0.01754;0.0;0.0;42909;2020-06-05 21:55:22:674
1.929;0.135;-9.932;0.17085;0.05389;-0.28458;0.0;0.01754;-0.01754;43009;2020-06-05 21:55:22:774
1.834;0.129;-10.103;0.07802;0.05394;-0.45513;0.0;0.05263;0.0;43109;2020-06-05 21:55:22:874
1.915;0.173;-9.92;0.19093;0.08902;-0.26645;0.0;-0.08772;0.0;43209;2020-06-05 21:55:22:974
1.814;0.101;-9.925;0.05423;0.01376;-0.27793;0.0;0.01754;-0.01754;43309;2020-06-05 21:55:23:074
1.909;0.033;-10.008;0.16688;-0.03948;-0.3576;0.03509;0.01754;0.0;43409;2020-06-05 21:55:23:174
1.84;0.159;-10.057;0.07109;0.08485;-0.41149;0.0;0.01754;0.0;43509;2020-06-05 21:55:23:274
