sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.855;-0.471;-9.732;-0.0984;-0.1927;-0.1259;0.4386;-0.0175;-2.9825;85405;2020-06-05 23:07:53:589
1.723;-0.419;-9.664;-0.2694;-0.3373;-0.0622;0.4561;-0.1228;-3.2105;85506;2020-06-05 23:07:53:690
1.705;-0.313;-9.978;-0.1547;-0.3578;-0.3494;0.4386;-0.0526;-3.2105;85606;2020-06-05 23:07:53:790
1.664;-0.181;-9.948;-0.2406;-0.356;-0.3297;0.5439;0.0526;-2.9474;85706;2020-06-05 23:07:53:890
1.743;-0.129;-10.24;-0.0697;-0.2797;-0.6035;0.5263;-0.0877;-2.6316;85806;2020-06-05 23:07:53:990
1.795;-0.02;-10.308;0.0146;-0.1602;-0.6653;0.3158;0.0;-2.0;85906;2020-06-05 23:07:54:090
1.86;0.099;-10.516;0.145;-0.0778;-0.8621;0.193;-0.0175;-1.4912;86005;2020-06-05 23:07:54:189
1.88;0.239;-10.436;0.1499;-0.0258;-0.7868;0.0526;-0.0351;-0.614;86106;2020-06-05 23:07:54:290
1.907;0.313;-10.594;0.2508;0.0395;-0.9321;0.0351;-0.0175;0.0526;86206;2020-06-05 23:07:54:390
1.904;0.193;-10.501;0.1531;0.0241;-0.8534;-0.0351;0.0;0.9474;86306;2020-06-05 23:07:54:490
1.932;0.047;-10.671;0.2211;-0.0227;-1.015;-0.193;-0.0351;1.4737;86406;2020-06-05 23:07:54:590
1.831;-0.009;-10.36;0.0959;-0.0706;-0.7083;-0.4035;-0.0877;2.1404;86506;2020-06-05 23:07:54:690
1.82;-0.063;-10.461;0.151;-0.1264;-0.7976;-0.4386;0.0;2.5088;86606;2020-06-05 23:07:54:790
1.757;-0.177;-10.063;0.0343;-0.1665;-0.4089;-0.4035;-0.0702;2.8947;86706;2020-06-05 23:07:54:890
1.789;-0.288;-10.132;0.1636;-0.1845;-0.4615;-0.3684;-0.0702;3.0;86805;2020-06-05 23:07:54:989
1.805;-0.391;-9.799;0.1264;-0.1685;-0.1396;-0.4561;0.1754;2.9649;86905;2020-06-05 23:07:55:089
1.85;-0.398;-9.769;0.2014;-0.1414;-0.1053;-0.4737;0.0;2.7368;87006;2020-06-05 23:07:55:190
1.76;0.708;-9.557;0.0139;0.951;0.0899;-0.5088;0.0702;1.8772;87106;2020-06-05 23:07:55:290
1.962;0.053;-9.603;0.4983;-0.0624;0.0931;-0.6667;-0.5088;1.193;87206;2020-06-05 23:07:55:390
0.962;-1.037;-14.795;-0.0898;-1.3179;-5.049;0.3158;-0.7544;-0.0175;87306;2020-06-05 23:07:55:490
-1.897;2.418;-16.441;-0.5879;0.8553;-6.8486;-3.807;-4.3684;-1.1053;87405;2020-06-05 23:07:55:589
-7.503;4.984;-7.655;-1.7172;-0.0361;-1.5318;-2.8596;-4.1754;1.1053;87506;2020-06-05 23:07:55:690
-6.555;5.111;-3.076;-0.0085;-1.3988;0.2309;-1.807;-3.1754;1.614;87606;2020-06-05 23:07:55:790
-3.81;4.99;0.256;2.2393;-2.7275;0.1268;-1.2632;-2.4912;0.9649;87707;2020-06-05 23:07:55:891
-3.161;6.065;1.172;2.2537;-1.9941;-0.2073;-0.4211;-1.4912;0.6316;87806;2020-06-05 23:07:55:990
-3.425;6.799;2.789;1.2384;-1.4741;0.3439;-0.3509;-1.1579;0.0877;87906;2020-06-05 23:07:56:090
-2.673;7.437;2.703;1.6947;-0.7631;-0.4358;-0.4211;-0.807;0.0175;88006;2020-06-05 23:07:56:190
-3.233;8.211;3.136;0.9357;0.0487;-0.3524;0.0877;0.193;0.0526;88105;2020-06-05 23:07:56:289
-3.427;8.346;3.177;0.6653;0.1374;-0.2932;-0.0175;0.0;0.0175;88206;2020-06-05 23:07:56:390
-3.16;8.224;2.989;0.8526;-0.0411;-0.44;0.2456;0.0877;-0.0175;88306;2020-06-05 23:07:56:490
-3.392;8.439;2.761;0.5786;0.1141;-0.5709;-0.0877;-0.193;-0.0702;88406;2020-06-05 23:07:56:590
-3.131;8.552;2.242;0.731;0.2162;-1.1888;-0.3684;-0.4211;-0.1579;88505;2020-06-05 23:07:56:689
